N,D,bonus,condition,seed,update,eat0,eat1,enc0,enc1,selectivity,prevalence,zaps,ret
12,100,8.75,none,0,90,96.91796875,103.6171875,336.51171875,373.0703125,0.0,0.0,18.94921875,-10.316179275512695
12,100,8.75,none,0,91,97.75,103.11328125,338.32421875,371.41796875,0.0,0.0,18.26953125,-10.357877731323242
12,100,8.75,none,0,92,96.05859375,104.00390625,332.4140625,374.20703125,0.0,0.0,18.3203125,-10.047754287719727
12,100,8.75,none,0,93,96.36328125,104.11328125,331.4296875,376.08984375,0.0,0.0,18.53125,-10.250163078308105
12,100,8.75,none,0,94,95.93359375,103.7109375,330.54296875,371.921875,0.0,0.0,18.30078125,-9.99375057220459
12,100,8.75,none,0,95,97.125,104.38671875,335.6875,374.94140625,0.0,0.0,18.1640625,-10.104818344116211
12,100,8.75,none,0,96,95.21875,104.4296875,329.75,376.4609375,0.0,0.0,18.63671875,-9.75927734375
12,100,8.75,none,0,97,96.96484375,104.57421875,334.33984375,372.5859375,0.0,0.0,18.08203125,-10.053451538085938
12,100,8.75,none,0,98,97.46875,104.24609375,336.43359375,371.2734375,0.0,0.0,17.8125,-10.065463066101074
12,100,8.75,none,0,99,96.89453125,104.78125,332.703125,374.33203125,0.0,0.0,18.19921875,-9.856803894042969
12,100,8.75,none,0,100,96.5,105.859375,332.8203125,374.3046875,0.0,0.0,17.76171875,-9.902278900146484
12,100,8.75,none,0,101,97.2265625,106.20703125,334.33984375,372.4453125,0.0,0.0,17.78125,-9.663541793823242
12,100,8.75,none,0,102,98.48828125,105.6953125,336.27734375,373.171875,0.0,0.0,17.29296875,-10.036263465881348
