N,D,bonus,condition,seed,update,eat0,eat1,selectivity,prevalence,zaps,ret
12,100,2,none,0,169,100.12890625,112.7109375,0.0,0.0,12.390625,-7.997851848602295
12,100,2,none,0,170,99.65234375,113.078125,0.0,0.0,12.25,-7.830501556396484
12,100,2,none,0,171,99.87109375,112.7890625,0.0,0.0,12.16796875,-7.995410442352295
12,100,2,none,0,172,99.91015625,113.61328125,0.0,0.0,12.07421875,-7.889616012573242
12,100,2,none,0,173,99.84765625,112.62109375,0.0,0.0,12.05078125,-7.933821678161621
12,100,2,none,0,174,100.59765625,111.94921875,0.0,0.0,11.359375,-7.929752349853516
12,100,2,none,0,175,99.34375,112.6953125,0.0,0.0,11.3828125,-7.862239837646484
12,100,2,none,0,176,99.53125,113.421875,0.0,0.0,11.8515625,-7.657552242279053
12,100,2,none,0,177,101.1484375,113.06640625,0.0,0.0,11.71484375,-7.88046932220459
12,100,2,none,0,178,100.15234375,112.9140625,0.0,0.0,11.76953125,-7.7537760734558105
12,100,2,none,0,179,99.6171875,113.58984375,0.0,0.0,11.6484375,-7.738053798675537
12,100,2,none,0,180,100.9609375,112.02734375,0.0,0.0,11.50390625,-8.049707412719727
12,100,2,none,0,181,100.03515625,113.171875,0.0,0.0,11.69140625,-7.673242092132568
12,100,2,none,0,182,99.23046875,114.140625,0.0,0.0,11.28515625,-7.543001174926758
12,100,2,none,0,183,98.59375,114.68359375,0.0,0.0,11.33984375,-7.382096767425537
